title,artist,album_art_url
You Know You Like It,DJ Snake & AlunaGeorge,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02567a71695181017949f14f99
Show Me Love,Robin S.,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f454aa96e81265bc61b8d4ed
Sex On Fire,Kings of Leon,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0279b30684a8e0dd83917c7cc5
Don't Take The Girl,Tim McGraw,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0280abb42139a2464c7783ef2e
Free Fallin',Tom Petty,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0236572e6726714544f5bed456
Don't Wake Me Up,Chris Brown,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02781583ade2f00c2966a35965
On My Mind,Ellie Goulding,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d561c02b977e44b1404db4c6
I'm Gonna Make You Love Me,Diana Ross And The Supremes & The Temptations,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023c35d5ff66f0ed3254f52b90
I Love It,Kanye West & Lil Pump,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a89a23025e950aa2aeaa4a22
6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e80b258c7e0b318202870953
Hello,Lionel Richie,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027ebe4ccb79ca0dc76356b9bb
H.O.L.Y.,Florida Georgia Line,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e6f407c7f3a0ec98845e4431
Party Up (Up In Here),DMX,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02581d9fcb8a2e6d600d59b819
Physical,Olivia Newton-John,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e023b741185c5115ef4454f99bf
Free Bird,Lynyrd Skynyrd,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02128450651c9f0442780d8eb8
Lay Me Down,Sam Smith,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fe5d69bf1aa9f9d88837cbb6
Look Back At It,A Boogie wit da Hoodie,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a5c7151899ae5da4f4382d54
Go Your Own Way,Fleetwood Mac,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02813da91820fd194cbee5bdce
Go All The Way,Raspberries,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021d99f5402883ad273f45ebf8
TV Off,Kendrick Lamar Featuring Lefty Gunplay,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027e5e269471fe4a43a42e2f15
It's A Heartache,Bonnie Tyler,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02763dd7f3e5d04ce41c5897a1
Scream,Usher,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0298109dd76ee302735ba256d4
"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0252315b331cb38d883c063ae6
When You Believe,Whitney Houston & Mariah Carey,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0284b84d08fdbaebb99098890c
The Air That I Breathe,The Hollies,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a1a6624920aef54c91d83100
When You're In Love With A Beautiful Woman,Dr. Hook,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0262ee3a243ec7e3606d521a80
Blue (Da Ba Dee),Eiffel 65,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0263d5a6f7b79c5b7d75d2ace9
What A Man Gotta Do,Jonas Brothers,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027a73cc006248544e1a9882ea
Chain Of Fools,Aretha Franklin,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02eac6b999cde838c810943737
Return To Innocence,Enigma,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026d7e526534a3561be5e94a85
Versace On The Floor,Bruno Mars,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02232711f7d66a1e19e89e28c5
Be Like That,Kane Brown With Swae Lee & Khalid,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02394ffad431a4ec1dc5418dce
We Are Family,Sister Sledge,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023bf5ea3a790675d745115e93
Shut Up And Drive,Rihanna,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f9f27162ab1ed45b8d7a7e98
Surrender,Elvis Presley With The Jordanaires,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a26c4b4be6ac72727eb33a45
Lil Boo Thang,Paul Russell,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0252c9bb0bd6c3f839d7c57519
Stereo Love,Edward Maya & Vika Jigulina,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b12c3bbec1fa848e0affdde9
Sugar,Robin Schulz Featuring Francesco Yates,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0270dd2ebd8a41b3cab44f0c7b
What's Your Fantasy,Ludacris Featuring Shawnna,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0224858c881eb141ea70f5b48d
X,Nicky Jam x J Balvin,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02072a21c666bf2f7b3fababef
Survivor,Destiny's Child,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0269c31a0f21885826fa6813f0
Stir Fry,Migos,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029c188c494d8bfaf895411890
I Feel Love,Donna Summer,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024863c8620f7c3fa135068768
Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02911ef35f75422d0482cec8bf
Can't Fight The Moonlight,LeAnn Rimes,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e029cf85b6196c53ca41416cda4
If,Janet Jackson,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e63518d50aff63f57d2b8ead
Magic,Pilot,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02899723466c43d2fe91244f52
La Curiosidad,Jay Wheeler,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02509c45194c1ef6c1cb509e5d
She's A Lady,Tom Jones,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026168a09c3fdc2e00d00689bd
What Goes Around...Comes Around,Justin Timberlake,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c6ba98fd3f3b396a6c6f7091
Gimme That,Chris Brown Featuring Lil Wayne,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f9685817281327d5fecb244e
Walk Like An Egyptian,The Bangles,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a0fb06737987cb6770382f92
On My Own,Patti LaBelle & Michael McDonald,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025fbefc776196a8d8419f13de
The Bones,Maren Morris,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0294ddce95f0424bbf2c4aae11
Arthur's Theme (Best That You Can Do),Christopher Cross,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b00a6721828724ce38a1e7a3
Time Of The Season,The Zombies,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021745b63f9866f75c76626a40
Summer In The City,The Lovin' Spoonful,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02633c04118b43d201581e3328
Favorite Crime,Olivia Rodrigo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a91c10fe9472d9bd89802e5a
The Business,Tiesto,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b47fe51d7b639a08c342ca6c
Calma,Pedro Capo X Farruko,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022cb06480e685590049707d15
Oui,Jeremih,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02262c8e955ad5c60b1d0abf53
Bless The Broken Road,Rascal Flatts,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0278e00fca15a09df6808fd735
Just A Friend,Biz Markie,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021960be23ca49f8e0639000ca
Love Train,The O'Jays,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027bc09ea8d6c7db1993dfb77d
You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d8c5d4a8af240a4e5ed16039
Sing,Ed Sheeran,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02407981084d79d283e24d428e
I'm Like A Bird,Nelly Furtado,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02709087714422d592d6591f41
Teenagers,My Chemical Romance,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02663b6ce496144fa5c3670ac0
Daylight,Maroon 5,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fc8633e22a7dba6aab817bff
Can't Smile Without You,Barry Manilow,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02419d720d1c3b36cfc6eba201
Hello Goodbye,The Beatles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02692d9189b2bd75525893f0c1
All You Need Is Love,The Beatles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02692d9189b2bd75525893f0c1
Don't Speak,No Doubt,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026ebd5e789646a833b8f7d4ba
Rehab,Rihanna,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f9f27162ab1ed45b8d7a7e98
I Feel Fine,The Beatles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025ef4660298ae29ee18799fc2
Rock And Roll All Nite,Kiss,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0283c7a3d87674e9b7ecaaa1f5
Heather,Conan Gray,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0225fb12689bbc453d22c322fc
2 Become 1,Spice Girls,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0263facc42e4a35eb3aa182b59
My Ex's Best Friend,Machine Gun Kelly X Blackbear,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d4d4929a3a86fe2f9fadbd42
You Don't Know My Name,Alicia Keys,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0256ff19308ebeb48e2ba6094b
Just When I Needed You Most,Randy VanWarmer,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e5d99818e382608a7fd5442e
Love Hurts,Nazareth,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0285bc3b24dd834a6dfbb876da
Only Human,Jonas Brothers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02de1a3a5eaa0c75bb18e7b597
Coward Of The County,Kenny Rogers,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e023a1ea916a8e734e0b1057486
"""Boy's A Liar, Pt. 2""",PinkPantheress & Ice Spice,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026a605c9d974d3461b1741948
You Can't Hurry Love,Phil Collins,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a92f267144250d6e7cb60945
What Was I Thinkin',Dierks Bentley,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e7c0434e9352f465a7223dd9
7/11,Beyonce,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020d1d6e9325275f104f8e33f3
Mood Swings,Pop Smoke Featuring Lil Tjay,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0238cefb245a6327ef91a712a3
Why Can't We Be Friends?,War,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a07cc88003498f7559787673
Toes,Zac Brown Band,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02157d6d0762e17e7dc1ad5203
From A Distance,Bette Midler,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027f6ec8782beefbc3eea88a82
Praying,Kesha,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ce0a6bbe1146b073c2b9fdb4
"""No, No, No""",Destiny's Child,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fc9694c77337d5b2a9e8ebe8
Ridin' Solo,Jason Derulo,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02eb3092620e6816700d502bb8
Addicted To Love,Robert Palmer,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f3bc80c86bab200ea5ffe10b
If U Seek Amy,Britney Spears,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021abb421ac1fbbe52c127015e
A Boy Named Sue,Johnny Cash,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025693188cd64bf587c4ab938a
One Man Band,Old Dominion,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029f6be517fa37d6d8d07139d5
Barracuda,Heart,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0266e2e0df78c4ec35a8ed20a0
Beautiful Day,U2,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e3f4221446f724b575a9aafb
More Than I Can Say,Leo Sayer,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f69dba8334f318bc9ffbedc5
Cold As Ice,Foreigner,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020ef24611a73e7be48f6c2802
Little Talks,Of Monsters and Men,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02cb3f67e8026e2e493a1e8262
Jenny From The Block,Jennifer Lopez Featuring Styles & Jadakiss,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d5cf73c1679244d959651dff
I'd Love You To Want Me,Lobo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bcfed2b555f5563dbd8b267b
The Humpty Dance,Digital Underground,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e021789ef99b7e8bf117bf186df
Haven't Met You Yet,Michael Buble,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ecf8d272ecbb4d59e1ec2929
How It's Done,"""HUNTR/X: EJAE, Audrey Nuna & REI AMI""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024dcb6c5df15cf74596ab25a4
I Cry,Flo Rida,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0215785fa4f22f8c50902b3a42
One Of Us,Joan Osborne,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0278cb3d2e25c2424c1eee3fe5
The Rose,Bette Midler,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02fc40a25fc081378f7c436359
It Never Rains In Southern California,Albert Hammond,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027a26b62978e61d5068164a63
Roses,OutKast,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026e88eb6508fd94cd1b745ce2
Cherish,Kool & The Gang,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02cddc25435cb94483d4b7bb45
I Shot The Sheriff,Eric Clapton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b367abd1c70d41d6ee4b2a6e
Say You'll Be There,Spice Girls,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0263facc42e4a35eb3aa182b59
Criminal,Fiona Apple,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b254ca0983d65ede8e3d2f7a
Robbery,Juice WRLD,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028b27d35aa2c6dcf99895d664
Exile,Taylor Swift Featuring Bon Iver,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0295f754318336a07e85ec59bc
Drive,The Cars,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02473881855ae3ceadb949a625
Blame It On The Rain,Milli Vanilli,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0227633a9334316bf2ce9d6bc2
Immigrant Song,Led Zeppelin,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0290a50cfe99a4c19ff3cbfbdb
Last Kiss,Pearl Jam,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d7db5abcbc899f3994c66fc6
Runaway,Kanye West Featuring Pusha T,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d9194aa18fa4c9362b47464f
Ladies Night,Kool & The Gang,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02cddc25435cb94483d4b7bb45
Shake You Down,Gregory Abbott,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028d566831b931491cf96f3d3f
What The Hell,Avril Lavigne,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0272c9f7a7c75eba39726106a6
"""You're The First, The Last, My Everything""",Barry White,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0212231796f429257815baa94d
Don't Let The Sun Go Down On Me,Elton John,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0268f5959744717483eed212b2
Fooled Around And Fell In Love,Elvin Bishop,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a54206560d96e227110290a1
Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b4a5b99fbcdc9ae83a7a2126
Material Girl,Madonna,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022821cb7742a06cf2bb6e79e6
Hypnotized,Plies Featuring Akon,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022d9f3326c45a2733eea2164f
True,Spandau Ballet,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b82e04673372a3e30bc0c111
New Kid In Town,Eagles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d666181ad183bf7efc7f4105
Real Love,Mary J. Blige,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0221110eef2bacdfe409af6903
Standing Next To You,Jung Kook,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02741fd4807f442af3f7359316
Eye In The Sky,The Alan Parsons Project,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028c5a6302666a7f69a8ded468
Back & Forth,Aaliyah,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0271aaf1ce904c974ed4efc0c8
One Less Lonely Girl,Justin Bieber,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028a6872349f425c2d9e2d40a3
Sleigh Ride,The Ronettes,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e021f0d5a8ff630fd5944c3936d
22,Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021c248e90c3e569f90aef9dec
In The Summertime,Mungo Jerry,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022c32773808a599d9aa5f5a54
If You Don't Know Me By Now,Simply Red,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028f8dc242b396ddc31c01d36c
When I See You Smile,Bad English,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f10ec22ce0c3b2e571680e07
Rocky Mountain High,John Denver,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f334ccd898713faa1cfd7628
Symphony,Clean Bandit,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025c66e925d8fe4c92ebfb49ed
Holly Holy,Neil Diamond,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0222a51c7bac7972cdf650c68e
Strawberry Letter 23,The Brothers Johnson,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02503ce073e351c0987d21eb61
Ride It.,Regard,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025c27813ae019011fcb370c78
Personal Jesus,Depeche Mode,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02234bbbad4dce31cd2950af3e
Do You Want To Know A Secret,The Beatles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02dbeec63ad914c973e75c24df
Listen To The Music,The Doobie Brothers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0291b51fa9b5967fb34c044498
Shape Of My Heart,Backstreet Boys,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02cf871e6326e334bfa92cff20
Lost In Love,Air Supply,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ce152af8c51f3030bbd6435e
Yesterday Once More,Carpenters,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02eafa3ccf2f56bfbb6f4f1ba5
Popular,"""The Weeknd, Playboi Carti & Madonna""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024c8f092adc59b4bf4212389d
Show Me,Kid Ink Featuring Chris Brown,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d6bacaf1a4182f1b09576eb2
Yeah 3X,Chris Brown,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020a1d20ec09cab4bb17a36aab
Tonight Tonight,Hot Chelle Rae,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021b1a06f2c3a81ef6c6b060d7
Beautiful Liar,Beyonce & Shakira,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f61dd5ef8754073b8a0a4aaf
"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b8f8d696810d68ce774e3a2f
Crazy For You,Madonna,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e275f1fbda1c7bc82f9c386b
People Are Crazy,Billy Currington,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02640293c0bf222430b90bfe2d
One,U2,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0237cd18af5725b9cad0a5ab53
White Horse,Chris Stapleton,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027b25c072237f29ee50025fdc
I Know ?,Travis Scott,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0204481c826dd292e5e4983b3f
Rhiannon (Will You Ever Win),Fleetwood Mac,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02152f87dab60dcbd929169daa
After The Love Has Gone,"""Earth, Wind & Fire""",https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028b2238ebc2b233ba73b8c4ca
Eres Mía,Romeo Santos,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e0e4b48b060715c9aa7fca18
Pour Some Sugar On Me,Def Leppard,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02222cb38afc3b3b47d9df26aa
Boyfriend,Dove Cameron,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021eea03a7e965c5d33954b4d9
Still The One,Orleans,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0243e597e14a18269a47430add
Dance With Me,Orleans,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027e6acc29c6632ded821d2acf
In The Night,The Weeknd,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027fcead687e99583072cc217b
Echame La Culpa,Luis Fonsi & Demi Lovato,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022413b55cebef0c99396fd854
1985,Bowling For Soup,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02317148944ac33678369cb8f2
I Feel For You,Chaka Khan,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028be5f9356ee08a1f9e67ff87
As Good As I Once Was,Toby Keith,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02608370238c487e505e961d15
Burnin' Up,Jonas Brothers,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0271251546f767faa2542e82ce
Still The Same,Bob Seger & The Silver Bullet Band,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ef063cb80508c55eb443a671
Step By Step,New Kids on the Block,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fcabb3685e3ddab2bd0296d5
Eight Days A Week,The Beatles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0255612ece447bec5d62c68375
Every Little Thing She Does Is Magic,The Police,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02737b9cdfe141fe82af579330
Back To Black,Amy Winehouse,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02dc65d5638a3de4a0bdf3c05f
Every Rose Has Its Thorn,Poison,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b2667022348feb5f86bdf59f
This Is Me,Keala Settle & The Greatest Showman Ensemble,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02128057b40732c042c86de1dd
Cecilia,Simon & Garfunkel,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028453b853c2cc9c077828eefb
Redrum,21 Savage,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021e146244cf70b7aab703c057
Have I Told You Lately,Rod Stewart,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02cf5dca3c5d19ad90c0c61c6b
Tired Of Being Alone,Al Green,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fec6bb271749b854c35e5f5c
Hey Mr. D.J.,Zhane,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023d05ce95259143aa4e7e33f0
Ayo,Chris Brown & Tyga,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02aee727756d5fec0de96dc6d9
Let's Dance,David Bowie,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02db0917ddd4139153bc1d1a1a
What It Sounds Like,"""HUNTR/X: EJAE, Audrey Nuna & REI AMI""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024dcb6c5df15cf74596ab25a4
Life Is A Highway,Tom Cochrane,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e0e79290082e9cee5ebdbaca
Guilty,Barbra Streisand & Barry Gibb,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02af1bb86907b4457c4e83390f
Just A Kiss,Lady Antebellum,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e32c05c23344e590ec56a915
Penny Lane,The Beatles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02692d9189b2bd75525893f0c1
Ella Baila Sola,Eslabon Armado X Peso Pluma,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02dfddf1cb31b85a6d28b7d91f
Somebody's Watching Me,Rockwell,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0229323dd47b2b6b50e793ece5
Monster,Shawn Mendes & Justin Bieber,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0237a5a19e52f8260b3b158e55
Can't Buy Me Love,The Beatles,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e230f303815e82a86713eedd
Another Love,Tom Odell,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e029adb17697c5a5bb02b5cebb7
(You're the) Devil In Disguise,Elvis Presley With The Jordanaires,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0253f584992bb7e0ea9dae8028
Fifteen,Taylor Swift,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027b25c072237f29ee50025fdc
Waiting For A Girl Like You,Foreigner,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d306453bad483e46c5aa0fb5
She Wolf,Shakira,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a866322cb8bd99270372df74
I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d26246b23c8bfa8ce543b3bb
Starting Over,Chris Stapleton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026eac0f2b77d85a59f0cf9b3e
Diva,Beyonce,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02802c5f4c1d84e127c0ab8d78
The Greatest,Sia Featuring Kendrick Lamar,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e025c20844b71592cad6260f8b1
Groove Is In The Heart,Deee-Lite,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02cbcb5083c56df2a557625bca
