title,artist,spotify_url,duration_ms,release_year
Feliz Navidad,Jose Feliciano,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId,182306,2001.0
In My Mind,Dynoro,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,184560,2018.0
Build Me Up Buttercup,The Foundations,https://open.spotify.com/track/6sPOmDulFtLzfX25zICNrC,177533,1968.0
Smooth Operator,Sade,https://open.spotify.com/track/1Hv1VTm8zeOeybub15mA2R,258693,1994.0
You Sexy Thing,Hot Chocolate,https://open.spotify.com/track/714hERk9U1W8FMYkoC83CO,244920,1975.0
If I Ever Fall In Love,Shai,https://open.spotify.com/track/0OH5ZegnMYV119OvFiKT9Z,289693,1992.0
Helena (So Long & Goodnight),My Chemical Romance,https://open.spotify.com/track/5dTHtzHFPyi8TlTtzoz1J9,204733,2004.0
Sexy Love,Ne-Yo,https://open.spotify.com/track/10aWGOqSDBqvNzJ9NeKDbK,220853,2006.0
Chained To The Rhythm,Katy Perry Featuring Skip Marley,https://open.spotify.com/track/7qvxFz3JodM0A7xEM7k3YD,237733,2017.0
Need A Favor,Jelly Roll,,,
Killing Me Softly With His Song,Roberta Flack,https://open.spotify.com/track/3gsCAGsWr6pUm1Vy7CPPob,286920,1973.0
Angie,The Rolling Stones,https://open.spotify.com/track/1GcVa4jFySlun4jLSuMhiq,272000,1973.0
LaLa,Myke Towers,https://open.spotify.com/track/7ABLbnD53cQK00mhcaOUVG,197920,2023.0
Right Back Where We Started From,Maxine Nightingale,https://open.spotify.com/track/6208B8Utmd2fTqgGMjeNr6,192266,2020.0
Sometimes When We Touch,Dan Hill,https://open.spotify.com/track/1nAexCn3dPoFSmE7h6P5S7,252693,1977.0
Like That,"""Future, Metro Boomin & Kendrick Lamar""",https://open.spotify.com/track/2tudvzsrR56uom6smgOcSf,267706,2024.0
Bridge Over Troubled Water,Simon & Garfunkel,https://open.spotify.com/track/6l8EbYRtQMgKOyc1gcDHF9,296462,1970.0
Upside Down,Diana Ross,https://open.spotify.com/track/57Y3UccJEJqT8w8RWkUAz0,244826,1980.0
My Love Mine All Mine,Mitski,https://open.spotify.com/track/3vkCueOmm7xQDoJ17W1Pm3,137773,2023.0
It's Your Thing,The Isley Brothers,https://open.spotify.com/track/3ZxfehzRtB3oJcBuxWXFZQ,169296,1969.0
Exchange,Bryson Tiller,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,194613,2015.0
You're The Inspiration,Chicago,https://open.spotify.com/track/36lkJSDyMEZoWTqtRj8Q8q,229240,1984.0
Happier,Olivia Rodrigo,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,175933,2021.0
Good Luck Charm,Elvis Presley With The Jordanaires,https://open.spotify.com/track/19gotedXtqeE8dWju6WURW,145080,1963.0
Somebody To Love,Jefferson Airplane,https://open.spotify.com/track/4uGIJG1jYFonGc4LGp5uQL,174840,1967.0
I Love A Rainy Night,Eddie Rabbitt,https://open.spotify.com/track/4tpnZnVeZK2pVgJdFB9uVo,190533,1980.0
2U,David Guetta Featuring Justin Bieber,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,194896,2017.0
All By Myself,Eric Carmen,https://open.spotify.com/track/0AQqrtK1pULuwZUXhwaaDz,429996,1975.0
Houdini,Eminem,https://open.spotify.com/track/1CDQzbCz4KSQxHe7LMEgRM,227032,2024.0
I Am Not Okay,Jelly Roll,,,
You Should Be Sad,Halsey,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,205473,2020.0
I'm So Excited,The Pointer Sisters,https://open.spotify.com/track/1ot6jEe4w4hYnsOPjd3xKQ,230640,1982.0
Summer Love,Justin Timberlake,https://open.spotify.com/track/1MBM7CyZbwJpVbbZJnHHRg,252973,2006.0
La Diabla,Xavi,https://open.spotify.com/track/0R6NfOiLzLj4O5VbYSJAjf,172264,2023.0
Born To Run,Bruce Springsteen,https://open.spotify.com/track/6hTcuIQa0sxrrByu9wTD7s,269932,1975.0
Falling Down,Lil Peep & XXXTENTACION,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,196400,2018.0
Gasolina,Daddy Yankee,https://open.spotify.com/track/6jEZLz3YpnEBRpVkv35AmP,192600,2004.0
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,117146,1959.0
Just Another Day,Jon Secada,https://open.spotify.com/track/5AoBNJQDXXEnIJGjJjZu3y,327426,1992.0
Good Times,Chic,https://open.spotify.com/track/0G3fbPbE1vGeABDEZF0jeG,495400,1979.0
Babe,Styx,https://open.spotify.com/track/5W7YROOF6bFfBexY81LFjt,265973,1979.0
All The Man That I Need,Whitney Houston,https://open.spotify.com/track/07M76e7IXxYdnC1BBiJxEX,251426,1990.0
50 Ways To Leave Your Lover,Paul Simon,https://open.spotify.com/track/6Qb7gtV6Q4MnUjSbkFcopl,217573,1975.0
Dirt Off Your Shoulder,Jay-Z,https://open.spotify.com/track/4DqgmnzCCIv0dbzlFDPJZq,245173,2003.0
I'll Take You There,The Staple Singers,https://open.spotify.com/track/5YLnfy7R2kueN0BRPkjiEG,196826,2007.0
Ain't It Fun,Paramore,https://open.spotify.com/track/1j8z4TTjJ1YOdoFEDwJTQa,296520,2013.0
Speechless,Dan + Shay,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,213386,2018.0
Crying In The Chapel,Elvis Presley With The Jordanaires,https://open.spotify.com/track/2inb1KNU2bGIkldLsuDb83,145400,1967.0
When You're Gone,Avril Lavigne,https://open.spotify.com/track/54JKnDB3CzVu8wNAOM27BI,240493,2007.0
Freak Like Me,Adina Howard,,,
Get Up,Ciara Featuring Chamillionaire,https://open.spotify.com/track/3rKCDtV8UcF0RytSiXxypc,261880,2006.0
Fix You,Coldplay,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,295533,2005.0
Rhythm Is A Dancer,Snap!,https://open.spotify.com/track/4RADreHMvMkZwsPgPr9z5c,225882,1992.0
The Tide Is High,Blondie,https://open.spotify.com/track/165NAtd2DRPKNQ6EVY0VG9,233893,1980.0
It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,https://open.spotify.com/track/7KysI43rsjlhjTeWO6ePUq,229800,2003.0
Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG,162680,2020.0
Perfect,One Direction,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk,230341,2015.0
La Bebe,Yng Lvcas x Peso Pluma,https://open.spotify.com/track/2UW7JaomAMuX9pZrjVpHAU,234352,2023.0
Good News,Shaboozey,https://open.spotify.com/track/5rhMc6IqSdVsyF7bRieSTc,342040,2020.0
2002,Anne-Marie,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,186986,2018.0
Write This Down,George Strait,https://open.spotify.com/track/1TanmIWbaUj5NVwJ3k4XPd,219600,1999.0
I Can Love You Like That,All-4-One,https://open.spotify.com/track/70d8omRI2p7qesFOiy55Ro,257959,1995.0
"For You I Will (From ""Space Jam"")",Monica,https://open.spotify.com/track/2ijMU9lYFCvGBzgwJ8Sd8q,228880,2006.0
We Can Work It Out,The Beatles,https://open.spotify.com/track/7LNiAjyg9P2GKINTtN6Yt8,136120,1973.0
Stop! In The Name Of Love,The Supremes,https://open.spotify.com/track/52FlwUMMDnTK8TGkCag9Jd,172906,1965.0
Summer Of '69,Bryan Adams,https://open.spotify.com/track/0GONea6G2XdnHWjNZd6zt3,216053,1984.0
Danza Kuduro,Don Omar & Lucenzo,https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw,198773,2010.0
Springsteen,Eric Church,https://open.spotify.com/track/05ZACkzW8YbRq3eFgIfSNB,263386,2011.0
Ruby Tuesday,The Rolling Stones,https://open.spotify.com/track/4hupcimlg3UBbW1kAQ6vrT,196493,1967.0
Mandy,Barry Manilow,https://open.spotify.com/track/6iXQrhhgBisdfvS34EMTZ3,213333,1974.0
Feel Like Makin' Love,Roberta Flack,https://open.spotify.com/track/7gkboYtvhuXNS4EUwmFPcw,175400,1975.0
When Will I See You Again,The Three Degrees,https://open.spotify.com/track/02srSkeu2pzybuVr2B9TJm,178746,1973.0
Wonderful World,Sam Cooke,https://open.spotify.com/track/2G0GextMwZJLkNxcSZ7ZJ3,128786,1960.0
Mercy,"""Kanye West, Big Sean, Pusha T, 2 Chainz""",,,
BOP,DaBaby,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,159714,2019.0
Naughty Girl,Beyonce,https://open.spotify.com/track/0YGQ3hZcRLC5YX7o0hdmHg,208573,2003.0
Lady,Kenny Rogers,https://open.spotify.com/track/5j5oiN32InsxrgOUdGugaM,234773,1980.0
No Brainer,"""DJ Khaled Featuring Justin Bieber, Chance the Rapper & Quavo""",https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,260000,2018.0
Caribbean Queen (No More Love On The Run),Billy Ocean,https://open.spotify.com/track/4JEylZNW8SbO4zUyfVrpb7,244426,2010.0
I Just Called To Say I Love You,Stevie Wonder,https://open.spotify.com/track/6RNDeRnWsRMjPdNVgupZCs,262240,1999.0
Don't Take It Personal (Just One Of Dem Days),Monica,https://open.spotify.com/track/0JCAezTC5IlK1a9o0YBEsD,258466,1995.0
Big Pimpin',Jay-Z Featuring UGK,https://open.spotify.com/track/7m97yKVzPpXV9Z4ezEziOD,283066,1999.0
You've Got A Friend,James Taylor,https://open.spotify.com/track/69l8nFPu0LWmnoJX7YSVYc,268706,1971.0
Baker Street,Gerry Rafferty,https://open.spotify.com/track/5gOd6zDC8vhlYjqbQdJVWP,365626,1978.0
Love,Keyshia Cole,https://open.spotify.com/track/0W4NhJhcqKCqEP2GIpDCDq,255333,2005.0
Surface Pressure,Jessica Darrow,,,
Lately,Divine,,,
Drift Away,Dobie Gray,https://open.spotify.com/track/13iTIQHlw3VHIdycCUcc3M,238386,1973.0
Mickey,Toni Basil,https://open.spotify.com/track/4Gnl12vioGd6lgIjeYcMCl,253199,1997.0
Se Preparó,Ozuna,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,188080,2017.0
How Much I Feel,Ambrosia,https://open.spotify.com/track/3GVhCuS4BRxCTvVj4Cmc8w,283400,1978.0
It's My Life,No Doubt,https://open.spotify.com/track/1OutzYv6YiN93lrT3pJsWR,226053,2003.0
Flashdance...What A Feeling,Irene Cara,https://open.spotify.com/track/3cbV252akVZInSvJk7jAYX,237053,1983.0
(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,https://open.spotify.com/track/5nEdwtSv0qqeE0l4o1lR4q,243880,2006.0
Little Lies,Fleetwood Mac,https://open.spotify.com/track/4CoSCPlKNrWli7E5kFtbcl,221053,1987.0
Lighters,Bad Meets Evil Featuring Bruno Mars,https://open.spotify.com/track/4BWBbJ9MKpnt30SFYEomzJ,303813,2011.0
Knockin' On Heaven's Door,Bob Dylan,https://open.spotify.com/track/6HSXNV0b4M4cLJ7ljgVVeh,149880,1973.0
"""Hello, I Love You""",The Doors,https://open.spotify.com/track/3bWGaqVeYKMlLss40mPgNn,133200,1968.0
Family Affair,Sly & The Family Stone,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu,265866,2001.0
Tell Me,Groove Theory,https://open.spotify.com/track/2lp8xjq0WTm3HZKHuDEweg,236066,1995.0
Centerfold,The J. Geils Band,https://open.spotify.com/track/1ynmMEK1fkyiZ6Z6F3ThEt,216533,1981.0
Time In A Bottle,Jim Croce,https://open.spotify.com/track/561F1zqRwGPCTMRsLsXVtL,146175,1972.0
Another Brick In The Wall (Part II),Pink Floyd,,,
Nobody's Supposed To Be Here,Deborah Cox,,,
Can't Tell Me Nothing,Kanye West,https://open.spotify.com/track/0mEdbdeRFQwBhN4xfyIeUM,271600,2007.0
Superhero (Heroes & Villains),"""Metro Boomin, Future & Chris Brown""",https://open.spotify.com/track/0vjeOZ3Ft5jvAi9SBFJm1j,182666,2022.0
Endless Love,Diana Ross & Lionel Richie,,,
Stumblin' In,Suzi Quatro & Chris Norman,https://open.spotify.com/track/0EA8k9iH93YEJFaBuRt7Tc,239529,1978.0
Todo de Ti,Rauw Alejandro,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9,199604,2021.0
Crush,Jennifer Paige,https://open.spotify.com/track/7aOGFnnVDivtRO1PrYhx64,200293,1998.0
Money,Cardi B,,,
Be My Lover,La Bouche,https://open.spotify.com/track/3vSn1frPgFcRXrjWOfhMLl,240866,2003.0
Candy Rain,Soul For Real,https://open.spotify.com/track/4j1Bk0BEIGCF9hR7cSwl9d,276066,1995.0
Levels,Avicii,https://open.spotify.com/track/5UqCQaDshqbIk3pkhy4Pjg,199906,2011.0
Butterfly Effect,Travis Scott,https://open.spotify.com/track/2cYqizR4lgvp4Qu6IQ3qGN,190557,2018.0
Lean Back,Terror Squad,https://open.spotify.com/track/2Ozc0me9PV5vlt8cokwdvI,247426,2004.0
I'll Never Love This Way Again,Dionne Warwick,https://open.spotify.com/track/4V3AGIIQeJoBUPaTCLiscB,211920,1979.0
I Hate U,SZA,https://open.spotify.com/track/2aJnyNu4PQxQ2lyj5boiMG,174000,2022.0
Save Me,Jelly Roll With Lainey Wilson,https://open.spotify.com/track/1pBFEy8cz0Fq4Pru0c4awd,229920,1980.0
You Know You Like It,DJ Snake & AlunaGeorge,https://open.spotify.com/track/57kR5SniQIbsbVoIjjOUDa,247266,2014.0
Show Me Love,Robin S.,https://open.spotify.com/track/4t0UsYzmmmZRMTWn77jiGF,252106,1993.0
Sex On Fire,Kings of Leon,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45,203346,2008.0
Don't Take The Girl,Tim McGraw,https://open.spotify.com/track/2wmEryA2YLaFwFvA63n3O2,249360,1994.0
Free Fallin',Tom Petty,https://open.spotify.com/track/5tVA6TkbaAH9QMITTQRrNv,256000,1989.0
Don't Wake Me Up,Chris Brown,https://open.spotify.com/track/12Ns5IphkblPmHxpRILG9t,222306,2012.0
On My Mind,Ellie Goulding,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX,213445,2015.0
I'm Gonna Make You Love Me,Diana Ross And The Supremes & The Temptations,https://open.spotify.com/track/3Rhxe6P1im82NFVkt9X2qZ,187333,1968.0
I Love It,Kanye West & Lil Pump,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,127946,2018.0
6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,https://open.spotify.com/track/5Qy6a5KzM4XlRxsNcGYhgH,248586,2011.0
Hello,Lionel Richie,https://open.spotify.com/track/6HMvJcdw6qLsyV1b5x29sa,246933,1983.0
H.O.L.Y.,Florida Georgia Line,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ,212093,2021.0
Ball Of Confusion (That's What The World Is Today),The Temptations,,,
Party Up (Up In Here),DMX,https://open.spotify.com/track/0LWkaEyQRkF0XAms8Bg1fC,268866,1999.0
Physical,Olivia Newton-John,https://open.spotify.com/track/4gitetlGHZ9LfuJhwUhEhF,225992,2021.0
Free Bird,Lynyrd Skynyrd,https://open.spotify.com/track/5EWPGh7jbTNO2wakv8LjUI,547106,1973.0
Lay Me Down,Sam Smith,https://open.spotify.com/track/7E7sAg5qPv0cObXCWRsYMJ,219535,2015.0
Look Back At It,A Boogie wit da Hoodie,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,179449,2018.0
Go Your Own Way,Fleetwood Mac,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa,223613,1977.0
Go All The Way,Raspberries,https://open.spotify.com/track/75GQIYnRaBg7ndHxhfYuQy,205346,1972.0
TV Off,Kendrick Lamar Featuring Lefty Gunplay,https://open.spotify.com/track/75bsrBtmM57lhi55yOfzBL,220690,2024.0
It's A Heartache,Bonnie Tyler,https://open.spotify.com/track/3LW4gWH646tvcOnbzTNn21,215160,1978.0
Scream,Usher,https://open.spotify.com/track/5sAlmL7Qp9N9BJTADkwEt9,234693,2012.0
"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,https://open.spotify.com/track/2le9fblYnfoLr9dkZIsJUa,249520,1994.0
When You Believe,Whitney Houston & Mariah Carey,https://open.spotify.com/track/0JN7vUgUolHGHFrOR8xk7S,272893,1998.0
Son-Of-A Preacher Man,Dusty Springfield,,,
The Air That I Breathe,The Hollies,https://open.spotify.com/track/6yLIqXX9edg1x0HZS7cZEv,257106,1974.0
When You're In Love With A Beautiful Woman,Dr. Hook,https://open.spotify.com/track/1UiKUFbCfgbVjwY8W657Pv,178826,1978.0
Blue (Da Ba Dee),Eiffel 65,https://open.spotify.com/track/2yAVzRiEQooPEJ9SYx11L3,283747,1999.0
What A Man Gotta Do,Jonas Brothers,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,180644,2020.0
Chain Of Fools,Aretha Franklin,https://open.spotify.com/track/2oZmMp5M6L0Rh7G84Um2tF,167066,1968.0
Return To Innocence,Enigma,https://open.spotify.com/track/2UKkLqST2xWpK8n1b0Xr5Z,255466,1993.0
Versace On The Floor,Bruno Mars,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,261240,2016.0
Be Like That,Kane Brown With Swae Lee & Khalid,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,191406,2020.0
We Are Family,Sister Sledge,https://open.spotify.com/track/5IKLwqBQG6KU6MP2zP80Nu,216733,1979.0
Shut Up And Drive,Rihanna,https://open.spotify.com/track/4Tn2llBm1g0UlWctmgPL8Z,212280,2008.0
Surrender,Elvis Presley With The Jordanaires,https://open.spotify.com/track/366wRPrx2airjcCRkxgoS2,114200,1963.0
"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,,,
Lil Boo Thang,Paul Russell,https://open.spotify.com/track/0cVyQfDyRnMJ0V3rjjdlU3,114233,2023.0
Please Please Me,The Beatles,,,
Stereo Love,Edward Maya & Vika Jigulina,https://open.spotify.com/track/2Xf4RoFpi7n06ppsGKbxiq,184015,2009.0
Sugar,Robin Schulz Featuring Francesco Yates,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,219043,2015.0
What's Your Fantasy,Ludacris Featuring Shawnna,https://open.spotify.com/track/4LwOrnuxJwR7C5Sw4liY4Z,275906,2000.0
X,Nicky Jam x J Balvin,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA,173627,2018.0
Survivor,Destiny's Child,https://open.spotify.com/track/2Mpj1Ul5OFPyyP4wB62Rvi,254026,2001.0
Stir Fry,Migos,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,190288,2018.0
I Feel Love,Donna Summer,https://open.spotify.com/track/7B7lf3sIze5VR2WuYttn18,495186,1979.0
Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,https://open.spotify.com/track/538hPQNtP190KcS3ZnWY5M,238360,2007.0
Can't Fight The Moonlight,LeAnn Rimes,https://open.spotify.com/track/2AogRMqARWyUP7VQ3gmSoY,215506,2001.0
If,Janet Jackson,https://open.spotify.com/track/0t414ewhjcIiuPVF3QECz2,271640,1993.0
Magic,Pilot,https://open.spotify.com/track/500h8jAdr7LvzzXlm1qxtK,186333,1974.0
La Curiosidad,Jay Wheeler,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,219048,2020.0
She's A Lady,Tom Jones,https://open.spotify.com/track/5JnHzjo25FY1fMQMQVOawB,174146,1971.0
What Goes Around...Comes Around,Justin Timberlake,https://open.spotify.com/track/3pD0f7hSJg2XdQ6udw5Tey,448573,2006.0
Gimme That,Chris Brown Featuring Lil Wayne,https://open.spotify.com/track/53ETzLQQKFCzykRbqWb1ph,186826,2005.0
Walk Like An Egyptian,The Bangles,https://open.spotify.com/track/3BGbqEDio3ocx1v4egIYr6,204560,1985.0
On My Own,Patti LaBelle & Michael McDonald,https://open.spotify.com/track/5HrVgmO1govSOrPUehW1VV,290840,1986.0
The Bones,Maren Morris,https://open.spotify.com/track/7yFhA2fUsL2oIMWlw5DaHQ,197298,2019.0
Arthur's Theme (Best That You Can Do),Christopher Cross,https://open.spotify.com/track/5fnOrhQ4KgT5irGCjIccGH,234493,2008.0
Time Of The Season,The Zombies,https://open.spotify.com/track/5AJrhrwz4oSZX2PwwV4qrN,214026,1968.0
Summer In The City,The Lovin' Spoonful,https://open.spotify.com/track/7AzFID6u1b3zIWbd9pb8Dk,160306,1966.0
Favorite Crime,Olivia Rodrigo,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,152666,2021.0
The Business,Tiesto,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,164000,2020.0
Calma,Pedro Capo X Farruko,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,238200,2018.0
Oui,Jeremih,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ,238320,2015.0
Bless The Broken Road,Rascal Flatts,https://open.spotify.com/track/4YjjNHtEsTX6Af4mCTupT5,226680,2004.0
Just A Friend,Biz Markie,https://open.spotify.com/track/3yNVfRQlUPViUh8O2V9SQn,238266,1994.0
Love Train,The O'Jays,https://open.spotify.com/track/28285KFbyCq8sJofn58qlD,178400,1972.0
You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,https://open.spotify.com/track/6hacGohCl4dvzLcnbKP0Ma,204200,2002.0
Sing,Ed Sheeran,https://open.spotify.com/track/6K8qKeWo5MsFED7wCR6Kop,235382,2014.0
I'm Like A Bird,Nelly Furtado,https://open.spotify.com/track/2aGw77pZqli064JiPuXYRi,243160,2000.0
Teenagers,My Chemical Romance,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0,161920,2006.0
Daylight,Maroon 5,https://open.spotify.com/track/2XZfoXVg9cVsSNGIiPHPPh,225306,2012.0
Can't Smile Without You,Barry Manilow,https://open.spotify.com/track/7qUTZEf6bgiApJEXpMAH5y,193440,1978.0
Hello Goodbye,The Beatles,https://open.spotify.com/track/0vZ97gHhemKm6c64hTfJNA,208840,1967.0
All You Need Is Love,The Beatles,https://open.spotify.com/track/3xMSaDC9TU6AQJIsxQB7MK,230386,1967.0
Don't Speak,No Doubt,https://open.spotify.com/track/7H8zey5My6uNdD2TxeCb9F,263000,1995.0
Rehab,Rihanna,https://open.spotify.com/track/5X3ahLXhOw16BR09GjYPUT,294720,2008.0
Amanece,Anuel AA,,,
I Feel Fine,The Beatles,https://open.spotify.com/track/4gxs9En3aoaOm2J5wNMMm9,140400,1973.0
Rock And Roll All Nite,Kiss,https://open.spotify.com/track/6KTv0Z8BmVqM7DPxbGzpVC,168840,1975.0
Heather,Conan Gray,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,198040,2020.0
Wild World,Cat Stevens,,,
Favorite Song,Toosii,,,
2 Become 1,Spice Girls,https://open.spotify.com/track/36AWdhZIGLUTkWpJDhe7va,241026,1996.0
My Ex's Best Friend,Machine Gun Kelly X Blackbear,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w,138970,2020.0
You Don't Know My Name,Alicia Keys,https://open.spotify.com/track/6LGwYMXXgURfaequXipzHx,366733,2003.0
Just When I Needed You Most,Randy VanWarmer,https://open.spotify.com/track/55wl56WlKI85UBNZoFxe9P,241746,1979.0
Love Hurts,Nazareth,https://open.spotify.com/track/5g1rzUEyVFNr2i4ifEjlVN,232120,1975.0
Only Human,Jonas Brothers,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,183000,2019.0
Coward Of The County,Kenny Rogers,https://open.spotify.com/track/0JkIre0YxNmKGMU5V7ZiDx,258733,1979.0
"""Boy's A Liar, Pt. 2""",PinkPantheress & Ice Spice,https://open.spotify.com/track/6AQbmUe0Qwf5PZnt4HmTXv,131013,2023.0
No Type,Rae Sremmurd,,,
You Look Like You Love Me,Ella Langley Featuring Riley Green,,,
You Can't Hurry Love,Phil Collins,https://open.spotify.com/track/4YwbSZaYeYja8Umyt222Qf,175746,1982.0
What Was I Thinkin',Dierks Bentley,https://open.spotify.com/track/0r8iDf65NHgFgZOGLwj5r8,260826,2003.0
Rack City,Tyga,,,
7/11,Beyonce,https://open.spotify.com/track/02M6vucOvmRfMxTXDUwRXu,213506,2014.0
Mood Swings,Pop Smoke Featuring Lil Tjay,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,213333,2020.0
Why Can't We Be Friends?,War,https://open.spotify.com/track/6x959m2QDvatSwUAVCHIuf,230106,1975.0
Motownphilly,Boyz II Men,,,
Toes,Zac Brown Band,https://open.spotify.com/track/2Esf7NTKQNCPE4G17QvVCs,262773,2008.0
From A Distance,Bette Midler,https://open.spotify.com/track/48eiLW57CqSmCYNZRM2J8M,276346,1990.0
Praying,Kesha,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,230269,2017.0
"""No, No, No""",Destiny's Child,https://open.spotify.com/track/1qjpqPksHOOIKcwShB08oz,249760,2006.0
Ridin' Solo,Jason Derulo,https://open.spotify.com/track/6OEolOOk9Gh9bqkdpfIOl0,215746,2010.0
Love You Anyway,Luke Combs,,,
Addicted To Love,Robert Palmer,https://open.spotify.com/track/5izGeTxueiFX1UPFGohY9w,363640,1985.0
If U Seek Amy,Britney Spears,https://open.spotify.com/track/2hdy9Wt9qp7M7d0U3ossu2,216519,2008.0
Enjoy Yourself,The Jacksons,,,
A Boy Named Sue,Johnny Cash,https://open.spotify.com/track/5xMNjx7uqCzMpJZSo4Wq55,233809,1969.0
One Man Band,Old Dominion,https://open.spotify.com/track/7cA3PnUQDlUyBBwpRozQeo,186240,2019.0
Barracuda,Heart,https://open.spotify.com/track/4KfSdst7rW39C0sfhArdrz,261495,1977.0
Beautiful Day,U2,https://open.spotify.com/track/0gzqZ9d1jIKo9psEIthwXe,248400,2000.0
More Than I Can Say,Leo Sayer,https://open.spotify.com/track/72AP0jERH6lLf6vd32WcDJ,221040,1980.0
Cold As Ice,Foreigner,https://open.spotify.com/track/7vidktgNZFQylTgH1GEnMs,203133,1977.0
Little Talks,Of Monsters and Men,https://open.spotify.com/track/0uZ0orE84drZZzPKxCWSmR,267693,2011.0
Jenny From The Block,Jennifer Lopez Featuring Styles & Jadakiss,https://open.spotify.com/track/7LqjznQwfrax7MjQXmxqdQ,187840,2002.0
I'd Love You To Want Me,Lobo,https://open.spotify.com/track/71CXzHYYOyNqgtVFpNdeCS,247640,1972.0
"""Pop, Lock & Drop It""",Huey,,,
The Humpty Dance,Digital Underground,https://open.spotify.com/track/0YEC3pNS0uIKvZb5u4lgsu,391693,1990.0
Island Girl,Elton John,,,
Haven't Met You Yet,Michael Buble,https://open.spotify.com/track/4fIWvT19w9PR0VVBuPYpWA,244586,2009.0
How It's Done,"""HUNTR/X: EJAE, Audrey Nuna & REI AMI""",https://open.spotify.com/track/3RXUgPNIbUgFxsDWuBQEt6,176059,2025.0
I Cry,Flo Rida,https://open.spotify.com/track/3zrYNl1aMdFrQkcOjKVr5u,223800,2012.0
One Of Us,Joan Osborne,https://open.spotify.com/track/1xNmF1Uep5OGutizZSbKvd,320466,1995.0
I Get The Bag,Gucci Mane Featuring Migos,,,
The Rose,Bette Midler,https://open.spotify.com/track/562JrM9b7jiu8LgzV62x3o,221373,1979.0
It Never Rains In Southern California,Albert Hammond,https://open.spotify.com/track/6tunhVGD8C05MZNjSVIsjw,233506,1972.0
Roses,OutKast,https://open.spotify.com/track/6bUNEbXT7HovLW6BgPCBsb,369573,2003.0
Cherish,Kool & The Gang,https://open.spotify.com/track/7ktxXsACTciz3gAtuzd1uV,238933,1999.0
I Shot The Sheriff,Eric Clapton,https://open.spotify.com/track/0UOxp1BpnD8uPQMKU4wKjz,263746,1974.0
